UniqueID	GeneSymbol	Feature_Type	Matched	Name_in_KEGG	KEGG_ID	Similarity	Tie	Selected
Gene_12097	Ik	Gene	Yes	RBPJ-interacting and tubulin-associated protein 1-like	rno:102546324	0.04	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: fibronectin type III domain containing protein 3C1-like	rno:120099143	0.05	No	No
Gene_12097	Ik	Gene	Yes	fibronectin type III domain containing protein 3C1-like	rno:120099144	0.07	No	No
Gene_12097	Ik	Gene	Yes	uncharacterized protein DKFZp434B061-like	rno:120099145	0.05	No	No
Gene_12097	Ik	Gene	Yes	protein ARMCX6-like	rno:120099156	0.1	No	No
Gene_12097	Ik	Gene	Yes	histone H2B-like	rno:103690887	0.11	No	No
Gene_12097	Ik	Gene	Yes	proline-rich extensin-like protein EPR1	rno:120099168	0.05	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: keratinocyte proline-rich protein-like	rno:120099169	0.07	No	No
Gene_12097	Ik	Gene	Yes	DNA ligase 1-like	rno:120099181	0.11	No	No
Gene_12097	Ik	Gene	Yes	protein Mis18-beta-like	rno:120099185	0.08	No	No
Gene_12097	Ik	Gene	Yes	kelch domain-containing protein 2-like	rno:679960	0.05	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 54-like isoform X1	rno:102552527	0.05	No	No
Gene_12097	Ik	Gene	Yes	cancer/testis antigen 55-like	rno:120099287	0.06	No	No
Gene_12097	Ik	Gene	Yes	stress response protein nst1-like	rno:102546596	0.06	No	No
Gene_12097	Ik	Gene	Yes	multifunctional protein ADE2-like	rno:100359876	0.06	No	No
Gene_12097	Ik	Gene	Yes	cation-dependent mannose-6-phosphate receptor-like	rno:120099209	0.04	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 681-like	rno:120093134	0.07	No	No
Gene_12097	Ik	Gene	Yes	ubiquitin-conjugating enzyme E2 D4-like	rno:120099227	0.05	No	No
Gene_12097	Ik	Gene	Yes	normal mucosa of esophagus-specific gene 1 protein-like	rno:103694523	0.04	No	No
Gene_12097	Ik	Gene	Yes	mucin-17-like	rno:102550604	0.13	No	No
Gene_12097	Ik	Gene	Yes	interferon-stimulated 20 kDa exonuclease-like 2	rno:120099798	0.04	No	No
Gene_12097	Ik	Gene	Yes	MOB kinase activator 1A-like	rno:680562	0.07	No	No
Gene_12097	Ik	Gene	Yes	U1 small nuclear ribonucleoprotein C-like	rno:120099250	0.05	No	No
Gene_12097	Ik	Gene	Yes	small nuclear ribonucleoprotein G-like	rno:120100604	0.05	No	No
Gene_12097	Ik	Gene	Yes	protein PPP4R3C-like	rno:100909486	0.09	No	No
Gene_12097	Ik	Gene	Yes	40S ribosomal protein S21-like	rno:120100578	0.06	No	No
Gene_12097	Ik	Gene	Yes	polypyrimidine tract-binding protein 1-like	rno:120099267	0.04	No	No
Gene_12097	Ik	Gene	Yes	josephin-1-like	rno:102555573	0.12	No	No
Gene_12097	Ik	Gene	Yes	ferritin heavy polypeptide-like 17	rno:120099271	0.06	No	No
Gene_12097	Ik	Gene	Yes	germ cell-less protein-like 2	rno:120099275	0.06	No	No
Gene_12097	Ik	Gene	Yes	cysteine-rich perinuclear theca protein 1-like	rno:120099282	0.04	No	No
Gene_12097	Ik	Gene	Yes	protein tyrosine phosphatase type IVA 1-like	rno:688755	0.09	No	No
Gene_12097	Ik	Gene	Yes	embryonic testis differentiation protein-like	rno:120099290	0.04	No	No
Gene_12097	Ik	Gene	Yes	ribosomal L1 domain-containing protein 1-like	rno:102552945	0.04	No	No
Gene_12097	Ik	Gene	Yes	doublesex- and mab-3-related transcription factor C1-like	rno:120099304	0.03	No	No
Gene_12097	Ik	Gene	Yes	WAS/WASL-interacting protein family member 2-like	rno:108353263	0.04	No	No
Gene_12097	Ik	Gene	Yes	alpha skeletal muscle-like	rno:120099327	0.07	No	No
Gene_12097	Ik	Gene	Yes	retinal homeobox protein Rx3-like	rno:120099328	0.06	No	No
Gene_12097	Ik	Gene	Yes	aminoacylase-1A-like	rno:108349164	0.09	No	No
Gene_12097	Ik	Gene	Yes	RNA-binding protein with serine-rich domain 1-like	rno:688526	0.04	No	No
Gene_12097	Ik	Gene	Yes	ribosome biogenesis protein erb1-like	rno:120099333	0.05	No	No
Gene_12097	Ik	Gene	Yes	E3 ubiquitin-protein ligase RNF168-like	rno:102557137	0.05	No	No
Gene_12097	Ik	Gene	Yes	cytokine receptor-like factor 2	rno:120099341	0.06	No	No
Gene_12097	Ik	Gene	Yes	ubiquitin carboxyl-terminal hydrolase puf-like	rno:120099347	0.04	No	No
Gene_12097	Ik	Gene	Yes	centrosomal protein of 83 kDa-like	rno:100363642	0.06	No	No
Gene_12097	Ik	Gene	Yes	thioredoxin domain-containing protein 11-like	rno:108349720	0.04	No	No
Gene_12097	Ik	Gene	Yes	endogenous retrovirus group K member 21 Env polyprotein-like isoform X1	rno:120099591	0.03	No	No
Gene_12097	Ik	Gene	Yes	60S ribosomal protein L19-like	rno:120101827	0.06	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: glutaredoxin-1-like	rno:120099609	0.1	No	No
Gene_12097	Ik	Gene	Yes	zinc finger and SCAN domain containing protein 4C-like isoform X1	rno:100362054	0.03	No	No
Gene_12097	Ik	Gene	Yes	spindlin-2-like	rno:120099674	0.12	No	No
Gene_12097	Ik	Gene	Yes	Y-linked testis-specific protein 1-like	rno:108353098	0.05	No	No
Gene_12097	Ik	Gene	Yes	eukaryotic translation initiation factor 3 subunit E-like	rno:100365062	0.03	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: signal recognition particle subunit SRP72-like	rno:120099767	0.06	No	No
Gene_12097	Ik	Gene	Yes	sulfotransferase 2A1-like	rno:120099768	0.07	No	No
Gene_12097	Ik	Gene	Yes	macrophage migration inhibitory factor-like	rno:103692026	0.04	No	No
Gene_12097	Ik	Gene	Yes	extracellular matrix protein FRAS1-like	rno:120099794	0.05	No	No
Gene_12097	Ik	Gene	Yes	serum amyloid A-5 protein-like	rno:120099809	0.06	No	No
Gene_12097	Ik	Gene	Yes	tetraspanin-7-like	rno:102551255	0.1	No	No
Gene_12097	Ik	Gene	Yes	proline-rich extensin-like protein EPR1 isoform X1	rno:103691165	0.04	No	No
Gene_12097	Ik	Gene	Yes	protein shisa-like-1a	rno:120099871	0.09	No	No
Gene_12097	Ik	Gene	Yes	X-linked-like-2	rno:108349440	0.12	No	No
Gene_12097	Ik	Gene	Yes	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like	rno:120099907	0.03	No	No
Gene_12097	Ik	Gene	Yes	Y-box-binding protein 1-like	rno:100912427	0.07	No	No
Gene_12097	Ik	Gene	Yes	spindle and kinetochore-associated protein 2-like	rno:102555739	0.04	No	No
Gene_12097	Ik	Gene	Yes	deleted in malignant brain tumors 1 protein-like	rno:100911413	0.04	No	No
Gene_12097	Ik	Gene	Yes	sentrin-specific protease 5-like	rno:690251	0.06	No	No
Gene_12097	Ik	Gene	Yes	testis-expressed protein 54-like	rno:120099984	0.06	No	No
Gene_12097	Ik	Gene	Yes	acyl-protein thioesterase 1-like	rno:120099997	0.06	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: zinc finger protein 120-like	rno:102550291	0.08	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 271-like	rno:120100076	0.07	No	No
Gene_12097	Ik	Gene	Yes	nidogen-2-like isoform X1	rno:102556805	0.07	No	No
Gene_12097	Ik	Gene	Yes	sperm motility kinase 3A-like	rno:120093090	0.06	No	No
Gene_12097	Ik	Gene	Yes	afadin-like isoform X1	rno:102551311	0.08	No	No
Gene_12097	Ik	Gene	Yes	type I cytoskeletal 18-like	rno:683212	0.14	No	No
Gene_12097	Ik	Gene	Yes	arylacetamide deacetylase-like 2 isoform X2	rno:120093098	0.04	No	No
Gene_12097	Ik	Gene	Yes	small proline-rich protein 2D-like	rno:102552651	0.06	No	No
Gene_12097	Ik	Gene	Yes	late cornified envelope protein 1B-like	rno:120100587	0.05	No	No
Gene_12097	Ik	Gene	Yes	TD and POZ domain-containing protein 5-like	rno:120093093	0.04	No	No
Gene_12097	Ik	Gene	Yes	TD and POZ domain-containing protein 1-like	rno:120101030	0.04	No	No
Gene_12097	Ik	Gene	Yes	glutamic acid-rich protein-like	rno:120100607	0.06	No	No
Gene_12097	Ik	Gene	Yes	pancreatic alpha-amylase-like	rno:120100610	0.06	No	No
Gene_12097	Ik	Gene	Yes	nidogen-2-like	rno:120101860	0.12	No	No
Gene_12097	Ik	Gene	Yes	E3 SUMO-protein ligase KIAA1586-like isoform X1	rno:120100737	0.08	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 420-like isoform X1	rno:108350175	0.05	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 728-like	rno:108349973	0.07	No	No
Gene_12097	Ik	Gene	Yes	histone H3.v1-like	rno:120100809	0.1	No	No
Gene_12097	Ik	Gene	Yes	rho GTPase-activating protein 20-like isoform X1	rno:103691573	0.04	No	No
Gene_12097	Ik	Gene	Yes	specifically androgen-regulated gene protein-like	rno:120100821	0.04	No	No
Gene_12097	Ik	Gene	Yes	N-lysine methyltransferase KMT5A-like	rno:100909949	0.05	No	No
Gene_12097	Ik	Gene	Yes	protein FAM246C-like	rno:120100833	0.09	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: vomeronasal type-2 receptor 1-like	rno:120101015	0.07	No	No
Gene_12097	Ik	Gene	Yes	guanine nucleotide exchange factor MSS4-like	rno:120100841	0.04	No	No
Gene_12097	Ik	Gene	Yes	rap guanine nucleotide exchange factor 6-like isoform X1	rno:120100852	0.03	No	No
Gene_12097	Ik	Gene	Yes	grancalcin-like	rno:365829	0.12	No	No
Gene_12097	Ik	Gene	Yes	glutathione S-transferase Mu 6-like isoform X1	rno:102550297	0.04	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: protein crumbs homolog 3-like	rno:120100997	0.08	No	No
Gene_12097	Ik	Gene	Yes	60S ribosomal protein L6-like	rno:120100998	0.06	No	No
Gene_12097	Ik	Gene	Yes	basic salivary proline-rich protein 1-like	rno:120101003	0.05	No	No
Gene_12097	Ik	Gene	Yes	oligosaccharyltransferase complex subunit OSTC-like	rno:100362048	0.04	No	No
Gene_12097	Ik	Gene	Yes	TD and POZ domain-containing protein 3-like	rno:120101034	0.04	No	No
Gene_12097	Ik	Gene	Yes	caskin-2-like	rno:102548822	0.13	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: glyceraldehyde-3-phosphate dehydrogenase-like	rno:120101052	0.06	No	No
Gene_12097	Ik	Gene	Yes	60S ribosomal protein L24-like	rno:688470	0.06	No	No
Gene_12097	Ik	Gene	Yes	vomeronasal secretory protein 2-like	rno:102552073	0.05	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 5M3-like	rno:103691839	0.07	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 8U9-like	rno:120101448	0.07	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 8J3-like	rno:120101449	0.07	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 4A15-like	rno:120101452	0.07	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 135-like	rno:108350578	0.07	No	No
Gene_12097	Ik	Gene	Yes	odorant-binding protein 2a-like	rno:108348196	0.06	No	No
Gene_12097	Ik	Gene	Yes	ubiquitin-40S ribosomal protein S27a-like	rno:120101491	0.05	No	No
Gene_12097	Ik	Gene	Yes	trichosurin-like	rno:108348105	0.11	No	No
Gene_12097	Ik	Gene	Yes	mitochondrial import inner membrane translocase subunit Tim17-B-like	rno:120101524	0.03	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: spermidine synthase-like	rno:120101528	0.09	No	No
Gene_12097	Ik	Gene	Yes	fatty acid-binding protein 5-like	rno:120101547	0.06	No	No
Gene_12097	Ik	Gene	Yes	ankyrin repeat domain-containing protein 36A-like isoform X1	rno:685184	0.03	No	No
Gene_12097	Ik	Gene	Yes	glucose-6-phosphatase 2-like	rno:108350389	0.07	No	No
Gene_12097	Ik	Gene	Yes	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7-like	rno:120101567	0.03	No	No
Gene_12097	Ik	Gene	Yes	endogenous retrovirus group K member 8 Gag polyprotein-like	rno:102552170	0.03	No	No
Gene_12097	Ik	Gene	Yes	titin-like	rno:120101582	0.17	No	No
Gene_12097	Ik	Gene	Yes	DNA polymerase epsilon subunit 4-like	rno:108350599	0.05	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 4X2-like	rno:120101594	0.07	No	No
Gene_12097	Ik	Gene	Yes	sodium/nucleoside cotransporter 2-like isoform X1	rno:120101644	0.04	No	No
Gene_12097	Ik	Gene	Yes	40S ribosomal protein S14-like	rno:120101650	0.06	No	No
Gene_12097	Ik	Gene	Yes	mitochondrial fission regulator 1-like	rno:120101654	0.05	No	No
Gene_12097	Ik	Gene	Yes	copine-8-like	rno:108350561	0.13	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 4A16-like	rno:120101681	0.07	No	No
Gene_12097	Ik	Gene	Yes	protein-glutamine gamma-glutamyltransferase 5-like	rno:120093166	0.04	No	No
Gene_12097	Ik	Gene	Yes	vomeromodulin-like	rno:120101703	0.1	No	No
Gene_12097	Ik	Gene	Yes	dipeptidyl peptidase 3-like	rno:678760	0.07	No	No
Gene_12097	Ik	Gene	Yes	protein NDRG3-like isoform X1	rno:120101770	0.06	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 700-like	rno:120101824	0.07	No	No
Gene_12097	Ik	Gene	Yes	60S ribosomal protein L34-like	rno:108350542	0.06	No	No
Gene_12097	Ik	Gene	Yes	CD99 antigen-like protein 2 isoform X1	rno:120101849	0.05	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: barrier-to-autointegration factor-like	rno:120101915	0.07	No	No
Gene_12097	Ik	Gene	Yes	cuticle collagen 40-like	rno:120101917	0.08	No	No
Gene_12097	Ik	Gene	Yes	and III subunit RPABC5-like	rno:681193	0.14	No	No
Gene_12097	Ik	Gene	Yes	quinone oxidoreductase-like protein 1	rno:102555727	0.05	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: protein SCAF11-like	rno:120102216	0.1	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: sterile alpha motif domain-containing protein 9-like	rno:120102230	0.05	No	No
Gene_12097	Ik	Gene	Yes	sterile alpha motif domain-containing protein 9-like	rno:103690031	0.04	No	No
Gene_12097	Ik	Gene	Yes	translation machinery-associated protein 7-like	rno:684976	0.04	No	No
Gene_12097	Ik	Gene	Yes	protein CASP-like	rno:681658	0.11	No	No
Gene_12097	Ik	Gene	Yes	MICOS complex subunit MIC13-like	rno:120102271	0.12	No	No
Gene_12097	Ik	Gene	Yes	vasodilator-stimulated phosphoprotein-like	rno:102546856	0.05	No	No
Gene_12097	Ik	Gene	Yes	zinc finger matrin-type protein 1-like	rno:102552663	0.05	No	No
Gene_12097	Ik	Gene	Yes	small ubiquitin-related modifier 1-like	rno:120102380	0.05	No	No
Gene_12097	Ik	Gene	Yes	ankyrin repeat domain-containing protein 13C-like	rno:102553980	0.04	No	No
Gene_12097	Ik	Gene	Yes	T-cell surface glycoprotein YE1/48-like	rno:502907	0.05	No	No
Gene_12097	Ik	Gene	Yes	killer cell lectin-like receptor 4	rno:502908	0.06	No	No
Gene_12097	Ik	Gene	Yes	taste receptor type 2 member 140-like	rno:120102411	0.05	No	No
Gene_12097	Ik	Gene	Yes	beta-citrylglutamate synthase B-like	rno:100362344	0.05	No	No
Gene_12097	Ik	Gene	Yes	FAD-linked sulfhydryl oxidase ALR-like	rno:120102446	0.05	No	No
Gene_12097	Ik	Gene	Yes	low molecular weight phosphotyrosine protein phosphatase-like	rno:102549052	0.03	No	No
Gene_12097	Ik	Gene	Yes	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform-like	rno:102547086	0.02	No	No
Gene_12097	Ik	Gene	Yes	calcineurin B homologous protein 1-like	rno:120102456	0.05	No	No
Gene_12097	Ik	Gene	Yes	cadherin-related family member 3-like	rno:102551166	0.05	No	No
Gene_12097	Ik	Gene	Yes	insulin-induced gene 1 protein-like	rno:120102490	0.05	No	No
Gene_12097	Ik	Gene	Yes	killer cell lectin-like receptor subfamily G member 1	rno:120102549	0.04	No	No
Gene_12097	Ik	Gene	Yes	RNA-binding protein 12B-A-like	rno:120102832	0.06	No	No
Gene_12097	Ik	Gene	Yes	heterogeneous nuclear ribonucleoprotein K-like	rno:100359916	0.04	No	No
Gene_12097	Ik	Gene	Yes	major urinary protein-like	rno:120103071	0.07	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: protein PRRC2C-like	rno:120102902	0.1	No	No
Gene_12097	Ik	Gene	Yes	transcription factor 1-like	rno:120102903	0.07	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: ladinin-1-like	rno:120102904	0.11	No	No
Gene_12097	Ik	Gene	Yes	interferon alpha-1-like	rno:120103162	0.08	No	No
Gene_12097	Ik	Gene	Yes	selection and upkeep of intraepithelial T-cells protein 5-like isoform X1	rno:108351016	0.03	No	No
Gene_12097	Ik	Gene	Yes	transcription factor BTF3-like	rno:102547663	0.06	No	No
Gene_12097	Ik	Gene	Yes	ciliogenesis and planar polarity effector 2-like	rno:120103024	0.04	No	No
Gene_12097	Ik	Gene	Yes	zinc finger protein 664-like	rno:120093167	0.07	No	No
Gene_12097	Ik	Gene	Yes	glutathione S-transferase P-like	rno:100911464	0.06	No	No
Gene_12097	Ik	Gene	Yes	SUMO-conjugating enzyme UBC9-like	rno:120103068	0.06	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: zinc finger protein 37-like	rno:120103072	0.08	No	No
Gene_12097	Ik	Gene	Yes	selection and upkeep of intraepithelial T-cells protein 2-like	rno:100911772	0.03	No	No
Gene_12097	Ik	Gene	Yes	histone H3.3-like	rno:120103096	0.11	No	No
Gene_12097	Ik	Gene	Yes	Kruppel-like factor 18	rno:103690754	0.08	No	No
Gene_12097	Ik	Gene	Yes	palmitoyl-protein thioesterase 1-like	rno:120103098	0.05	No	No
Gene_12097	Ik	Gene	Yes	LOW QUALITY PROTEIN: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3-like	rno:120103106	0.05	No	No
Gene_12097	Ik	Gene	Yes	PRAME family member 12-like	rno:120103107	0.07	No	No
Gene_12097	Ik	Gene	Yes	protein PRRC2C-like	rno:120103108	0.1	No	No
Gene_12097	Ik	Gene	Yes	40S ribosomal protein S15-like	rno:503006	0.06	No	No
Gene_12097	Ik	Gene	Yes	heat shock protein HSP 90-alpha-like	rno:100362895	0.05	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 13C3-like	rno:120103150	0.07	No	No
Gene_12097	Ik	Gene	Yes	cytochrome c oxidase subunit 6B1-like	rno:120103152	0.05	No	No
Gene_12097	Ik	Gene	Yes	regulator of cell cycle RGCC-like	rno:683573	0.06	No	No
Gene_12097	Ik	Gene	Yes	interferon alpha-12-like	rno:120103164	0.08	No	No
Gene_12097	Ik	Gene	Yes	PRAME family member 14-like	rno:685946	0.07	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 2A12-like	rno:120093079	0.07	No	No
Gene_12097	Ik	Gene	Yes	immunoglobulin epsilon heavy chain-like	rno:120103436	0.05	No	No
Gene_12097	Ik	Gene	Yes	general transcription factor IIH subunit 5-like	rno:120103497	0.08	No	No
Gene_12097	Ik	Gene	Yes	laforin-like	rno:102552179	0.14	No	No
Gene_12097	Ik	Gene	Yes	dehydrogenase/reductase SDR family member 7-like isoform X1	rno:120093108	0.03	No	No
Gene_12097	Ik	Gene	Yes	pecanex-like protein 4	rno:120103548	0.08	No	No
Gene_12097	Ik	Gene	Yes	60S ribosomal protein L26-like	rno:688981	0.06	No	No
Gene_12097	Ik	Gene	Yes	centrin-2-like	rno:103692669	0.12	No	No
Gene_12097	Ik	Gene	Yes	RING-type E3 ubiquitin-protein ligase PPIL2-like	rno:362758	0.08	No	No
Gene_12097	Ik	Gene	Yes	nuclear nucleic acid-binding protein C1D-like	rno:100912037	0.04	No	No
Gene_12097	Ik	Gene	Yes	alpha-enolase-like	rno:108351291	0.1	No	No
Gene_12097	Ik	Gene	Yes	alpha-1-antiproteinase-like	rno:690319	0.07	No	No
Gene_12097	Ik	Gene	Yes	Wfikkn2	rno:287631	0.22	No	No
Gene_12097	Ik	Gene	Yes	olfactory receptor 4F3/4F16/4F29-like	rno:502660	0.05	No	No
Gene_12105	Pcdhb2	Gene	Yes	Pcdhb20	rno:680203	0.92	No	No
Gene_12105	Pcdhb2	Gene	Yes	Pcdhb21	rno:307487	0.92	No	No
Gene_12109	Pcdhb6	Gene	Yes	Pcdhb6l	rno:108348233	0.92	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a29	rno:314441	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a22	rno:309111	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a23	rno:301113	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a26	rno:362403	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a28	rno:688811	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a24	rno:310791	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a27	rno:85262	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a20	rno:117035	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a21	rno:171151	0.93	No	No
Gene_12126	Slc25a2	Gene	Yes	Slc25a25	rno:246771	0.93	No	No
Gene_12127	Taf7	Gene	Yes	Taf7l	rno:363493	0.89	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh18	rno:295027	0.91	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh17	rno:306055	0.91	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh19	rno:317183	0.91	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh11x	rno:317204	0.83	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh15	rno:690865	0.91	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh12	rno:116808	0.91	No	No
Gene_12152	Pcdh1	Gene	Yes	Pcdh10	rno:361943	0.91	No	No
Gene_12155	Rnf14	Gene	Yes	rnf141	rno:308900	0.73	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf146	rno:308051	0.91	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf144a	rno:500636	0.83	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf145	rno:287212	0.91	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf144b	rno:364681	0.83	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf148	rno:681407	0.91	No	No
Gene_12155	Rnf14	Gene	Yes	Rnf149	rno:363222	0.91	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf10	rno:25443	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf17	rno:29368	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf18	rno:29369	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf16	rno:60464	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf14	rno:63851	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf13	rno:84488	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf19	rno:170582	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf12	rno:170630	0.89	No	No
Gene_12161	Fgf1	Gene	Yes	Fgf11	rno:170632	0.89	No	No
Gene_12165	Mcc	Gene	Yes	Mccc1	rno:294972	0.75	No	No
Gene_12165	Mcc	Gene	Yes	Mccc2	rno:361884	0.75	No	No
Gene_12165	Mcc	Gene	Yes	Tmcc3	rno:314751	0.5	No	No
Gene_12165	Mcc	Gene	Yes	Tmcc2	rno:305095	0.5	No	No
Gene_12165	Mcc	Gene	Yes	Tmcc1	rno:312654	0.5	No	No
Gene_12169	Tcerg1	Gene	Yes	Tcerg1l	rno:361669	0.92	No	No
Gene_12181	Eif1a	Gene	Yes	Eif1ad	rno:293673	0.91	No	No
Gene_12181	Eif1a	Gene	Yes	Eif1ax	rno:302697	0.91	No	No
Gene_12189	Tnfaip8	Gene	Yes	Tnfaip8l2	rno:310663	0.88	No	No
Gene_12189	Tnfaip8	Gene	Yes	Tnfaip8l3	rno:315673	0.88	No	No
Gene_12189	Tnfaip8	Gene	Yes	Tnfaip8l1	rno:301131	0.88	No	No
Gene_12193	Lox	Gene	Yes	Loxl1	rno:315714	0.75	No	No
Gene_12193	Lox	Gene	Yes	Alox12b	rno:287425	0.4	No	No
Gene_12193	Lox	Gene	Yes	Aloxe3	rno:287424	0.44	No	No
Gene_12193	Lox	Gene	Yes	Alox12	rno:287454	0.44	No	No
Gene_12193	Lox	Gene	Yes	Loxl2	rno:290350	0.75	No	No
Gene_12193	Lox	Gene	Yes	Loxhd1	rno:291427	0.67	No	No
Gene_12193	Lox	Gene	Yes	Alox12e	rno:303252	0.4	No	No
Gene_12193	Lox	Gene	Yes	Loxl4	rno:309380	0.75	No	No
Gene_12193	Lox	Gene	Yes	Loxl3	rno:312478	0.75	No	No
Gene_12193	Lox	Gene	Yes	Alox5	rno:25290	0.5	No	No
Gene_12193	Lox	Gene	Yes	Alox5ap	rno:29624	0.4	No	No
Gene_12193	Lox	Gene	Yes	Alox15	rno:81639	0.44	No	No
Gene_12193	Lox	Gene	Yes	Alox15b	rno:266604	0.4	No	No
Gene_12195	Snx2	Gene	Yes	Snx24	rno:361328	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx20	rno:307742	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx22	rno:300796	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx29	rno:689142	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx27	rno:260323	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx25	rno:306471	0.89	No	No
Gene_12195	Snx2	Gene	Yes	Snx21	rno:100362940	0.89	No	No
Gene_12221	Smim3	Gene	Yes	Smim38	rno:246306	0.91	No	No
Gene_12221	Smim3	Gene	Yes	Smim35	rno:102546809	0.91	No	No
Gene_12221	Smim3	Gene	Yes	Smim32	rno:120097875	0.91	No	No
Gene_12221	Smim3	Gene	Yes	Smim33	rno:120098311	0.91	No	No
Gene_12221	Smim3	Gene	Yes	Smim30	rno:120099334	0.91	No	No
Gene_12224	Synpo	Gene	Yes	Synpo2	rno:499702	0.91	No	No
Gene_12224	Synpo	Gene	Yes	Synpo2l	rno:305675	0.83	No	No
Gene_12226	Rps14	Gene	Yes	Mrps14	rno:289143	0.73	No	No
Gene_12246	Apcdd1	Gene	Yes	Apcdd1l	rno:499949	0.92	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr77	rno:310769	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr70	rno:294783	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr75	rno:314545	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr73	rno:308751	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr74	rno:690229	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr72	rno:300834	0.89	No	No
Gene_12250	Wdr7	Gene	Yes	Wdr76	rno:311361	0.89	No	No
Gene_12258	Oacyl	Gene	Yes	aminoacylase-1A-like	rno:108349164	0.32	No	No
